TARGET_FID,Ac_Unpr,E8_Svc,D3A,D3BAO,D5CEI,RF_Number_,RF_Speed_l
4583,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4584,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4585,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4586,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4587,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4588,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4589,3760.27793,27,5.04575351,0,0.487895143,2,35
4590,3760.27793,27,5.04575351,0,0.487895143,2,35
4591,3760.27793,27,5.04575351,0,0.487895143,2,35
4592,3760.27793,27,5.04575351,0,0.487895143,2,35
4593,3760.27793,27,5.04575351,0,0.487895143,2,35
4594,3760.27793,27,5.04575351,0,0.487895143,2,25
4595,3760.27793,27,5.04575351,0,0.487895143,2,35
4596,3760.27793,27,5.04575351,0,0.487895143,2,35
4597,3760.27793,27,5.04575351,0,0.487895143,2,35
4598,3760.27793,27,5.04575351,0,0.487895143,2,35
4599,3760.27793,27,5.04575351,0,0.487895143,2,35
4600,3760.27793,27,5.04575351,0,0.487895143,3,35
4601,3760.27793,27,5.04575351,0,0.487895143,2,35
4602,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4603,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4605,227.8289181,9,19.20351742,0,0.620112347,2,35
4606,227.8289181,9,19.20351742,0,0.620112347,2,35
4607,227.8289181,9,19.20351742,0,0.620112347,2,25
4608,227.8289181,9,19.20351742,0,0.620112347,2,25
4609,227.8289181,9,19.20351742,0,0.620112347,2,35
4610,227.8289181,9,19.20351742,0,0.620112347,2,25
4611,227.8289181,9,19.20351742,0,0.620112347,2,25
4614,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4615,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4616,382.3331351,522,23.5840424,5.021798593,0.628285053,1,35
4617,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4618,227.8289181,9,19.20351742,0,0.620112347,2,35
4625,4299.048518,52,7.539030106,2.530792559,0.633880383,2,35
4627,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4628,382.3331351,522,23.5840424,5.021798593,0.628285053,1,35
4636,227.8289181,9,19.20351742,0,0.620112347,2,25
4637,227.8289181,9,19.20351742,0,0.620112347,2,25
4638,227.8289181,9,19.20351742,0,0.620112347,2,35
4639,227.8289181,9,19.20351742,0,0.620112347,2,25
4640,227.8289181,9,19.20351742,0,0.620112347,2,25
4641,227.8289181,9,19.20351742,0,0.620112347,2,35
4642,227.8289181,9,19.20351742,0,0.620112347,2,35
4643,227.8289181,9,19.20351742,0,0.620112347,2,25
4644,227.8289181,9,19.20351742,0,0.620112347,2,25
4645,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4646,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4647,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4648,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4649,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4650,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4651,382.3331351,522,23.5840424,5.021798593,0.628285053,1,25
4652,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4653,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4654,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4655,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4656,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4657,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4658,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4659,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4660,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4661,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4662,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4663,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4664,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4665,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4666,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4667,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4668,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4669,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4670,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4671,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4672,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4673,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4674,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4675,382.3331351,522,23.5840424,5.021798593,0.628285053,1,25
4677,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4678,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4679,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4680,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4681,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4682,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4683,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4684,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4685,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4686,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4687,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4688,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4689,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4690,3760.27793,27,5.04575351,0,0.487895143,2,25
4691,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4692,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4693,3760.27793,27,5.04575351,0,0.487895143,2,25
4694,3760.27793,27,5.04575351,0,0.487895143,2,25
4695,3760.27793,27,5.04575351,0,0.487895143,2,25
4700,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4703,1486.66039,309,8.250257257,1.709894917,0.601453905,3,25
4704,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4705,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4706,382.3331351,522,23.5840424,5.021798593,0.628285053,2,40
4707,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4708,382.3331351,522,23.5840424,5.021798593,0.628285053,1,35
4709,382.3331351,522,23.5840424,5.021798593,0.628285053,1,35
4710,382.3331351,522,23.5840424,5.021798593,0.628285053,1,35
4711,382.3331351,522,23.5840424,5.021798593,0.628285053,1,35
4712,382.3331351,522,23.5840424,5.021798593,0.628285053,1,35
4713,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4714,382.3331351,522,23.5840424,5.021798593,0.628285053,2,40
4715,382.3331351,522,23.5840424,5.021798593,0.628285053,1,25
4716,382.3331351,522,23.5840424,5.021798593,0.628285053,1,25
4717,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4718,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4719,1486.66039,309,8.250257257,1.709894917,0.601453905,3,25
4720,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4721,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4722,382.3331351,522,23.5840424,5.021798593,0.628285053,2,40
4723,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4724,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4725,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4726,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4727,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4728,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4729,388.12084,0,10.17684171,0,0.489701509,2,25
4730,254.58866,12,20.32015841,8.47423669,0.730520982,3,35
4731,254.58866,12,20.32015841,8.47423669,0.730520982,2,40
4732,3760.27793,27,5.04575351,0,0.487895143,3,35
4734,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4735,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4736,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4737,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4738,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4739,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4740,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4741,382.3331351,522,23.5840424,5.021798593,0.628285053,2,40
4742,382.3331351,522,23.5840424,5.021798593,0.628285053,2,40
4743,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4744,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4745,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4747,382.3331351,522,23.5840424,5.021798593,0.628285053,2,40
4749,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4750,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4751,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4752,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4753,382.3331351,522,23.5840424,5.021798593,0.628285053,2,40
4754,382.3331351,522,23.5840424,5.021798593,0.628285053,2,40
4755,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4756,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4757,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4758,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4760,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4761,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4762,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4763,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4764,3760.27793,27,5.04575351,0,0.487895143,2,25
4765,3760.27793,27,5.04575351,0,0.487895143,2,45
4766,3760.27793,27,5.04575351,0,0.487895143,2,45
4767,3760.27793,27,5.04575351,0,0.487895143,2,45
4768,3760.27793,27,5.04575351,0,0.487895143,2,25
4769,3760.27793,27,5.04575351,0,0.487895143,2,25
4770,3760.27793,27,5.04575351,0,0.487895143,2,25
4771,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4772,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4773,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4774,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4775,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4777,3760.27793,27,5.04575351,0,0.487895143,1,25
4778,3760.27793,27,5.04575351,0,0.487895143,2,25
4779,3760.27793,27,5.04575351,0,0.487895143,2,25
4780,3760.27793,27,5.04575351,0,0.487895143,2,25
4781,3760.27793,27,5.04575351,0,0.487895143,2,25
4782,3760.27793,27,5.04575351,0,0.487895143,2,25
4783,3760.27793,27,5.04575351,0,0.487895143,2,25
4784,3760.27793,27,5.04575351,0,0.487895143,2,25
4785,3760.27793,27,5.04575351,0,0.487895143,2,25
4786,3760.27793,27,5.04575351,0,0.487895143,2,25
4787,3760.27793,27,5.04575351,0,0.487895143,2,25
4788,3760.27793,27,5.04575351,0,0.487895143,2,25
4789,3760.27793,27,5.04575351,0,0.487895143,2,25
4790,3760.27793,27,5.04575351,0,0.487895143,2,25
4791,3760.27793,27,5.04575351,0,0.487895143,2,25
4792,3760.27793,27,5.04575351,0,0.487895143,2,25
4793,3760.27793,27,5.04575351,0,0.487895143,2,25
4794,3760.27793,27,5.04575351,0,0.487895143,2,25
4795,3760.27793,27,5.04575351,0,0.487895143,2,25
4796,3760.27793,27,5.04575351,0,0.487895143,2,25
4797,3760.27793,27,5.04575351,0,0.487895143,2,45
4798,3760.27793,27,5.04575351,0,0.487895143,2,45
4799,388.12084,0,10.17684171,0,0.489701509,2,25
4800,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4801,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4802,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4803,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4808,388.12084,0,10.17684171,0,0.489701509,2,25
4809,388.12084,0,10.17684171,0,0.489701509,2,25
4810,388.12084,0,10.17684171,0,0.489701509,2,25
4811,388.12084,0,10.17684171,0,0.489701509,2,25
4812,388.12084,0,10.17684171,0,0.489701509,2,25
4813,388.12084,0,10.17684171,0,0.489701509,2,25
4814,388.12084,0,10.17684171,0,0.489701509,2,25
4815,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4816,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4817,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4818,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4819,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4820,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4821,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4822,382.3331351,522,23.5840424,5.021798593,0.628285053,2,40
4823,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4824,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4825,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4826,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4827,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4828,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4829,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4830,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4831,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4832,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4833,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4834,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4835,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4836,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4837,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4838,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4839,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4840,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4841,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4842,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4843,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4845,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4846,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4847,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4848,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4850,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4851,254.58866,12,20.32015841,8.47423669,0.730520982,2,25
4852,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4853,388.12084,0,10.17684171,0,0.489701509,2,45
4854,388.12084,0,10.17684171,0,0.489701509,2,45
4855,388.12084,0,10.17684171,0,0.489701509,2,25
4856,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4857,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4858,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4859,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4860,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4861,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4863,388.12084,0,10.17684171,0,0.489701509,2,25
4864,388.12084,0,10.17684171,0,0.489701509,2,25
4865,388.12084,0,10.17684171,0,0.489701509,2,25
4866,388.12084,0,10.17684171,0,0.489701509,2,25
4867,388.12084,0,10.17684171,0,0.489701509,2,25
4868,388.12084,0,10.17684171,0,0.489701509,2,25
4869,388.12084,0,10.17684171,0,0.489701509,2,25
4870,388.12084,0,10.17684171,0,0.489701509,2,25
4871,388.12084,0,10.17684171,0,0.489701509,2,25
4872,388.12084,0,10.17684171,0,0.489701509,2,25
4873,388.12084,0,10.17684171,0,0.489701509,2,25
4876,388.12084,0,10.17684171,0,0.489701509,2,25
4877,388.12084,0,10.17684171,0,0.489701509,2,25
4878,388.12084,0,10.17684171,0,0.489701509,2,25
4879,388.12084,0,10.17684171,0,0.489701509,2,25
4880,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4881,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4882,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4883,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4884,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4885,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4886,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4887,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4888,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4889,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4890,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4891,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4892,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4893,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4894,388.12084,0,10.17684171,0,0.489701509,2,45
4895,388.12084,0,10.17684171,0,0.489701509,2,45
4896,388.12084,0,10.17684171,0,0.489701509,2,45
4897,388.12084,0,10.17684171,0,0.489701509,2,45
4898,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4899,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4900,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4901,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4902,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4903,382.3331351,522,23.5840424,5.021798593,0.628285053,1,35
4904,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4905,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4906,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4907,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4908,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4909,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4910,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4911,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4912,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4913,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4914,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4915,382.3331351,522,23.5840424,5.021798593,0.628285053,1,35
4916,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4917,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4918,382.3331351,522,23.5840424,5.021798593,0.628285053,1,35
4919,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4920,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4921,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4922,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4923,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4924,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4925,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4926,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4927,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4928,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4929,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4930,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4931,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4932,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4933,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4934,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4935,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4936,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4937,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4938,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
4939,3760.27793,27,5.04575351,0,0.487895143,2,25
4940,3760.27793,27,5.04575351,0,0.487895143,2,25
4941,3760.27793,27,5.04575351,0,0.487895143,2,25
4942,3760.27793,27,5.04575351,0,0.487895143,2,25
4943,3760.27793,27,5.04575351,0,0.487895143,2,25
4944,3760.27793,27,5.04575351,0,0.487895143,2,25
4945,3760.27793,27,5.04575351,0,0.487895143,2,25
4946,3760.27793,27,5.04575351,0,0.487895143,2,25
4947,3760.27793,27,5.04575351,0,0.487895143,2,25
4948,3760.27793,27,5.04575351,0,0.487895143,2,25
4949,3760.27793,27,5.04575351,0,0.487895143,2,25
4950,3760.27793,27,5.04575351,0,0.487895143,2,25
4951,3760.27793,27,5.04575351,0,0.487895143,2,25
4952,3760.27793,27,5.04575351,0,0.487895143,2,25
4953,3760.27793,27,5.04575351,0,0.487895143,2,25
4954,3760.27793,27,5.04575351,0,0.487895143,2,25
4955,3760.27793,27,5.04575351,0,0.487895143,2,25
4956,3760.27793,27,5.04575351,0,0.487895143,2,25
4957,1486.66039,309,8.250257257,1.709894917,0.601453905,2,45
4958,1486.66039,309,8.250257257,1.709894917,0.601453905,2,45
4959,1486.66039,309,8.250257257,1.709894917,0.601453905,2,45
4961,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4962,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4963,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4964,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4965,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4966,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4967,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4968,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4969,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4970,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4971,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4972,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4973,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4974,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4975,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4976,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4977,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4978,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4979,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
4980,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4981,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4982,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
4983,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4984,382.3331351,522,23.5840424,5.021798593,0.628285053,2,40
4985,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4986,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4987,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4988,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4989,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4990,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
4991,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4992,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4993,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4994,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4995,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4996,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4997,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4998,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
4999,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5000,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5001,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
5002,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5003,3760.27793,27,5.04575351,0,0.487895143,2,25
5004,3760.27793,27,5.04575351,0,0.487895143,2,25
5005,3760.27793,27,5.04575351,0,0.487895143,2,25
5006,3760.27793,27,5.04575351,0,0.487895143,2,25
5007,3760.27793,27,5.04575351,0,0.487895143,2,25
5008,3760.27793,27,5.04575351,0,0.487895143,2,25
5009,3760.27793,27,5.04575351,0,0.487895143,2,25
5010,3760.27793,27,5.04575351,0,0.487895143,2,25
5011,3760.27793,27,5.04575351,0,0.487895143,2,25
5012,3760.27793,27,5.04575351,0,0.487895143,2,25
5013,3760.27793,27,5.04575351,0,0.487895143,2,25
5014,3760.27793,27,5.04575351,0,0.487895143,2,25
5015,3760.27793,27,5.04575351,0,0.487895143,2,25
5016,3760.27793,27,5.04575351,0,0.487895143,2,25
5017,3760.27793,27,5.04575351,0,0.487895143,2,25
5018,3760.27793,27,5.04575351,0,0.487895143,2,25
5019,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
5020,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
5021,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
5022,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
5023,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
5024,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
5025,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
5026,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
5027,1486.66039,309,8.250257257,1.709894917,0.601453905,2,35
5028,1486.66039,309,8.250257257,1.709894917,0.601453905,2,25
5029,382.3331351,522,23.5840424,5.021798593,0.628285053,2,35
5030,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5031,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
5032,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
5033,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5034,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5040,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5041,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5042,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5043,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5044,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5045,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5046,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
5047,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
5048,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5049,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5050,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5051,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5052,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5053,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5056,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
5060,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5061,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5062,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5063,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5064,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
5065,382.3331351,522,23.5840424,5.021798593,0.628285053,3,25
5066,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5079,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5080,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5081,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
5082,382.3331351,522,23.5840424,5.021798593,0.628285053,2,25
